Elapsed Time (seconds),Temperature 1 (Celsius),Temperature 2 (Celsius),Temperature 3 (Celsius),Temperature 4 (Celsius),Temperature 5 (Celsius),Temperature 6 (Celsius),
465.421000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
465.955000,27.193555,26.536430,27.780456,26.979000,25.415443,22.971652,
466.490000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
467.024000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
467.559000,27.076606,26.536430,27.664827,27.095876,25.415443,22.971652,
468.093000,27.076606,26.418565,27.664827,27.095876,25.415443,22.482894,
468.628000,27.076606,26.536430,27.780456,27.212753,25.415443,22.971652,
469.163000,27.193555,26.418565,27.780456,27.095876,25.415443,23.460411,
469.698000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
470.233000,27.193555,26.536430,27.780456,27.095876,24.926685,22.971652,
470.767000,27.193555,26.418565,27.664827,26.979000,25.415443,22.971652,
471.302000,27.193555,26.418565,27.780456,27.095876,24.926685,22.971652,
471.836000,27.076606,26.536430,27.780456,27.095876,25.415443,22.971652,
472.371000,27.076606,26.654293,27.664827,27.095876,25.415443,23.460411,
472.905000,27.076606,26.536430,27.780456,27.095876,25.415443,22.482894,
473.440000,27.193555,26.654293,27.780456,27.095876,25.415443,22.971652,
473.974000,27.076606,26.536430,27.664827,27.212753,25.415443,22.971652,
474.509000,27.193555,26.536430,27.664827,27.095876,25.415443,22.971652,
475.044000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
475.579000,27.193555,26.418565,27.780456,27.095876,25.415443,23.460411,
476.113000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
476.648000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
477.182000,27.193555,26.654293,27.780456,27.095876,25.415443,22.971652,
477.717000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
478.252000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
478.786000,27.076606,26.536430,27.664827,26.979000,25.415443,22.971652,
479.321000,27.193555,26.536430,27.664827,26.979000,25.415443,23.460411,
479.855000,27.193555,26.536430,27.780456,27.095876,24.926685,23.460411,
480.390000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
480.925000,27.076606,26.536430,27.664827,27.095876,25.415443,22.971652,
481.460000,27.076606,26.536430,27.780456,27.095876,25.415443,22.971652,
481.994000,27.193555,26.654293,27.780456,27.095876,25.415443,22.971652,
482.529000,27.193555,26.536430,27.896087,27.095876,25.904201,22.971652,
483.063000,27.193555,26.536430,27.780456,27.095876,25.415443,22.482894,
483.598000,27.193555,26.654293,27.780456,27.212753,25.415443,22.971652,
484.132000,27.076606,26.536430,27.780456,27.212753,25.415443,22.971652,
484.667000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
485.201000,27.193555,26.536430,27.664827,27.095876,25.415443,23.460411,
485.736000,27.193555,26.536430,27.664827,27.095876,25.415443,22.971652,
486.270000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
486.806000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
487.341000,27.193555,26.536430,27.664827,27.212753,25.415443,22.971652,
487.875000,27.193555,26.536430,27.549196,27.095876,25.415443,23.460411,
488.410000,27.193555,26.654293,27.664827,27.095876,25.415443,23.460411,
488.944000,27.193555,26.536430,27.780456,27.095876,25.904201,22.971652,
489.479000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
490.013000,27.193555,26.654293,27.780456,27.212753,25.904201,22.971652,
490.548000,27.193555,26.654293,27.664827,27.095876,25.904201,23.460411,
491.082000,27.193555,26.536430,27.780456,26.979000,25.415443,23.460411,
491.617000,27.193555,26.536430,27.780456,27.095876,25.904201,23.460411,
492.151000,27.193555,26.536430,27.780456,26.979000,25.415443,22.971652,
492.687000,27.193555,26.536430,27.664827,27.095876,25.415443,22.971652,
493.221000,27.193555,26.654293,27.780456,27.095876,25.415443,23.460411,
493.756000,27.193555,26.654293,27.896087,27.095876,25.415443,23.460411,
494.290000,27.076606,26.536430,27.780456,27.095876,25.415443,22.971652,
494.825000,27.193555,26.536430,27.664827,27.095876,25.415443,23.460411,
495.360000,27.193555,26.536430,27.780456,27.212753,25.415443,22.971652,
495.894000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
496.429000,27.193555,26.536430,27.896087,27.095876,25.415443,22.971652,
496.963000,27.076606,26.536430,27.780456,27.095876,25.415443,23.460411,
497.498000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
498.033000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
498.568000,27.076606,26.536430,27.780456,27.095876,25.415443,22.971652,
499.102000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
499.637000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
500.171000,27.193555,26.654293,27.780456,27.212753,25.415443,22.482894,
500.706000,27.193555,26.654293,27.780456,27.095876,25.415443,23.460411,
501.240000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
501.775000,27.076606,26.536430,27.664827,27.095876,25.415443,22.971652,
502.309000,27.193555,26.536430,27.780456,27.095876,25.415443,22.482894,
502.844000,27.076606,26.654293,27.664827,27.212753,24.926685,22.482894,
503.378000,27.193555,26.536430,27.896087,27.095876,25.415443,22.971652,
503.914000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
504.449000,27.076606,26.654293,27.780456,27.095876,25.415443,22.971652,
504.983000,27.076606,26.654293,27.780456,27.095876,25.415443,22.971652,
505.518000,27.193555,26.654293,27.780456,27.095876,25.415443,22.971652,
506.052000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
506.587000,27.193555,26.536430,27.780456,27.095876,25.904201,23.460411,
507.121000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
507.656000,27.193555,26.654293,27.780456,27.095876,25.415443,22.971652,
508.190000,27.193555,26.654293,27.780456,27.095876,25.415443,22.971652,
508.725000,27.193555,26.654293,27.780456,27.095876,25.415443,22.971652,
509.259000,27.193555,26.536430,27.780456,27.212753,25.415443,22.971652,
509.795000,27.193555,26.654293,27.780456,27.212753,25.415443,23.460411,
510.329000,27.193555,26.654293,27.780456,27.212753,25.415443,23.460411,
510.864000,27.193555,26.654293,27.780456,27.095876,25.415443,22.971652,
511.398000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
511.933000,27.310506,26.536430,27.896087,27.212753,25.904201,22.971652,
512.467000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
513.002000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
513.537000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
514.071000,27.193555,26.536430,27.780456,27.095876,24.926685,22.971652,
514.606000,27.193555,26.654293,27.780456,27.095876,25.904201,22.971652,
515.141000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
515.676000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
516.210000,27.193555,26.654293,27.780456,27.095876,25.415443,22.971652,
516.745000,27.193555,26.654293,27.664827,27.095876,25.415443,23.460411,
517.279000,27.193555,26.654293,27.780456,27.095876,25.415443,22.971652,
517.814000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
518.348000,27.193555,26.536430,27.896087,27.212753,25.415443,22.971652,
518.883000,27.193555,26.536430,27.780456,27.095876,25.904201,22.971652,
519.417000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
519.952000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
520.486000,27.310506,26.536430,27.780456,27.095876,24.926685,22.971652,
521.022000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
521.556000,27.310506,26.654293,27.780456,27.095876,25.415443,22.971652,
522.091000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
522.626000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
523.160000,27.193555,26.536430,27.664827,27.095876,25.415443,23.460411,
523.695000,27.310506,26.536430,27.780456,27.095876,25.415443,22.971652,
524.229000,27.193555,26.536430,27.780456,27.212753,25.415443,23.460411,
524.764000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
525.298000,27.193555,26.536430,27.896087,27.095876,25.415443,23.460411,
525.833000,27.310506,26.536430,27.780456,27.212753,25.415443,23.460411,
526.367000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
526.903000,27.193555,26.536430,27.896087,27.212753,25.415443,22.971652,
527.437000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
527.972000,27.193555,26.536430,27.896087,27.212753,25.415443,23.460411,
528.506000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
529.041000,27.193555,26.654293,27.780456,27.095876,25.415443,23.460411,
529.575000,27.193555,26.654293,27.896087,27.212753,25.904201,22.971652,
530.110000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
530.644000,27.193555,26.536430,27.664827,27.212753,25.415443,22.482894,
531.179000,27.310506,26.654293,27.896087,27.212753,25.415443,23.460411,
531.714000,27.193555,26.654293,27.896087,27.095876,25.415443,23.460411,
532.249000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
532.784000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
533.318000,27.193555,26.654293,27.780456,27.212753,25.415443,22.971652,
533.853000,27.310506,26.536430,27.780456,27.212753,25.415443,23.460411,
534.387000,27.193555,26.654293,27.780456,27.212753,24.926685,23.460411,
534.922000,27.310506,26.536430,27.780456,27.212753,25.904201,23.460411,
535.456000,27.310506,26.418565,27.780456,27.095876,25.415443,23.460411,
535.991000,27.193555,26.654293,27.780456,27.095876,25.415443,23.460411,
536.525000,27.193555,26.654293,27.780456,27.212753,25.415443,22.971652,
537.060000,27.193555,26.654293,27.780456,27.212753,25.415443,22.971652,
537.594000,27.193555,26.536430,27.780456,27.212753,25.415443,23.460411,
538.130000,27.310506,26.654293,27.780456,27.212753,25.415443,23.460411,
538.664000,27.193555,26.654293,27.896087,27.212753,25.415443,23.460411,
539.199000,27.310506,26.536430,27.896087,27.212753,25.415443,22.971652,
539.734000,27.310506,26.654293,27.896087,27.212753,25.415443,23.460411,
540.268000,27.193555,26.654293,27.896087,27.212753,25.415443,22.971652,
540.803000,27.310506,26.536430,27.780456,27.212753,25.415443,23.460411,
541.337000,27.193555,26.654293,27.896087,27.212753,25.415443,23.460411,
541.872000,27.193555,26.536430,27.780456,27.095876,25.415443,23.460411,
542.406000,27.310506,26.654293,27.780456,27.212753,25.415443,22.971652,
542.941000,27.193555,26.654293,27.780456,27.212753,25.415443,22.971652,
543.476000,27.193555,26.654293,27.780456,27.212753,25.415443,22.971652,
544.011000,27.310506,26.654293,27.780456,27.212753,25.415443,22.971652,
544.545000,27.310506,26.654293,27.780456,27.095876,25.415443,23.460411,
545.080000,27.193555,26.772157,27.780456,27.212753,25.415443,23.460411,
545.614000,27.310506,26.654293,27.896087,27.212753,25.415443,22.971652,
546.149000,27.310506,26.654293,27.896087,27.212753,25.415443,22.971652,
546.683000,27.310506,26.654293,27.896087,27.212753,24.926685,22.971652,
547.218000,27.310506,26.536430,27.780456,27.329629,25.415443,22.971652,
547.752000,27.310506,26.654293,27.896087,27.212753,25.415443,23.460411,
548.287000,27.310506,26.654293,27.896087,27.212753,25.415443,23.460411,
548.822000,27.193555,26.654293,27.896087,27.095876,25.415443,23.460411,
549.357000,27.310506,26.654293,27.896087,27.212753,25.415443,22.971652,
549.892000,27.193555,26.654293,27.896087,27.329629,25.415443,22.971652,
550.426000,27.193555,26.654293,27.780456,27.212753,25.415443,23.460411,
550.961000,27.193555,26.772157,27.780456,27.212753,25.415443,23.460411,
551.495000,27.193555,26.654293,27.896087,27.212753,26.392963,22.971652,
552.030000,27.310506,26.654293,27.780456,27.212753,25.415443,22.971652,
552.564000,27.193555,26.654293,27.896087,27.212753,25.904201,22.971652,
553.099000,27.310506,26.654293,27.896087,27.329629,25.415443,23.460411,
553.633000,27.310506,26.654293,27.896087,27.212753,25.415443,23.460411,
554.168000,27.427455,26.654293,27.780456,27.329629,25.415443,23.460411,
554.702000,27.310506,26.654293,27.896087,27.212753,25.415443,22.971652,
555.238000,27.310506,26.654293,27.896087,27.329629,25.415443,22.971652,
555.772000,27.310506,26.654293,27.896087,27.212753,25.415443,22.971652,
556.307000,27.310506,26.536430,27.780456,27.329629,25.415443,22.971652,
556.841000,27.310506,26.654293,27.664827,27.212753,25.415443,23.460411,
557.376000,27.193555,26.772157,27.896087,27.212753,25.415443,23.460411,
557.911000,27.310506,26.772157,27.896087,27.212753,25.415443,22.971652,
558.445000,27.310506,26.654293,27.896087,27.212753,25.415443,22.971652,
558.980000,27.310506,26.654293,27.896087,27.329629,25.415443,22.971652,
559.514000,27.193555,26.654293,27.780456,27.446506,25.415443,22.971652,
560.049000,27.193555,26.772157,27.896087,27.329629,25.415443,23.460411,
560.584000,27.193555,26.654293,27.896087,27.329629,25.415443,23.460411,
561.119000,27.193555,26.654293,27.896087,27.212753,24.926685,22.971652,
561.653000,27.310506,26.654293,27.896087,27.446506,25.415443,22.971652,
562.188000,27.310506,26.654293,27.896087,27.329629,25.415443,23.460411,
562.722000,27.310506,26.772157,28.011718,27.329629,25.415443,22.971652,
563.257000,27.310506,26.654293,27.896087,27.329629,25.415443,22.971652,
563.791000,27.310506,26.654293,27.780456,27.212753,25.415443,22.971652,
564.326000,27.310506,26.772157,27.896087,27.329629,25.415443,22.971652,
564.860000,27.310506,26.772157,27.896087,27.212753,24.926685,22.971652,
565.395000,27.310506,26.654293,27.896087,27.329629,24.926685,22.482894,
565.929000,27.310506,26.772157,27.896087,27.329629,25.415443,23.460411,
566.465000,27.427455,26.772157,27.780456,27.329629,25.415443,23.460411,
567.000000,27.310506,26.772157,27.896087,27.329629,25.415443,23.460411,
567.534000,27.310506,26.772157,27.896087,27.329629,25.415443,22.971652,
568.069000,27.310506,26.654293,27.896087,27.446506,24.926685,22.971652,
568.603000,27.310506,26.654293,27.896087,27.329629,25.415443,23.460411,
569.138000,27.310506,26.654293,28.011718,27.329629,25.415443,23.460411,
569.672000,27.310506,26.654293,27.896087,27.329629,25.415443,23.460411,
570.207000,27.310506,26.654293,27.896087,27.212753,25.415443,22.971652,
570.741000,27.310506,26.772157,27.896087,27.329629,25.415443,22.971652,
571.276000,27.310506,26.772157,27.896087,27.329629,25.415443,22.971652,
571.810000,27.427455,26.772157,27.896087,27.329629,25.415443,22.971652,
572.346000,27.310506,26.772157,27.896087,27.212753,25.415443,23.460411,
572.880000,27.310506,26.772157,27.896087,27.329629,25.415443,23.460411,
573.415000,27.427455,26.772157,27.896087,27.329629,25.415443,22.971652,
573.949000,27.427455,26.772157,27.896087,27.446506,25.415443,22.971652,
574.484000,27.310506,26.772157,27.896087,27.329629,25.415443,22.971652,
575.019000,27.310506,26.654293,27.896087,27.329629,25.415443,23.460411,
575.553000,27.310506,26.772157,27.896087,27.329629,25.415443,23.460411,
576.088000,27.427455,26.772157,27.896087,27.329629,25.415443,23.460411,
576.622000,27.427455,26.654293,27.896087,27.212753,25.415443,23.460411,
577.157000,27.427455,26.654293,27.896087,27.329629,25.415443,22.971652,
577.692000,27.310506,26.654293,27.896087,27.329629,25.415443,22.971652,
578.227000,27.310506,26.772157,28.011718,27.329629,25.415443,23.460411,
578.761000,27.427455,26.772157,27.896087,27.212753,25.415443,23.460411,
579.296000,27.427455,26.772157,28.011718,27.329629,25.415443,23.460411,
579.830000,27.310506,26.772157,27.896087,27.329629,25.415443,22.971652,
580.365000,27.310506,26.772157,27.896087,27.446506,25.415443,23.460411,
580.899000,27.427455,26.772157,27.896087,27.446506,25.415443,22.971652,
581.434000,27.310506,26.654293,28.011718,27.329629,25.415443,23.460411,
581.968000,27.427455,26.654293,27.896087,27.329629,25.415443,23.460411,
582.503000,27.310506,26.772157,27.896087,27.446506,25.415443,23.460411,
583.037000,27.427455,26.654293,27.896087,27.329629,25.415443,22.971652,
583.573000,27.427455,26.772157,28.011718,27.329629,25.415443,22.971652,
584.108000,27.427455,26.772157,27.896087,27.329629,25.415443,23.460411,
584.642000,27.427455,26.890022,27.896087,27.446506,25.904201,23.460411,
585.177000,27.310506,26.772157,27.896087,27.329629,25.415443,23.460411,
585.711000,27.310506,26.772157,27.896087,27.212753,25.415443,23.460411,
586.246000,27.310506,26.772157,28.011718,27.329629,25.415443,22.971652,
586.780000,27.427455,26.772157,28.011718,27.329629,25.415443,23.460411,
587.315000,27.427455,26.772157,27.780456,27.446506,25.904201,23.460411,
587.849000,27.427455,26.890022,27.896087,27.329629,25.415443,23.460411,
588.384000,27.427455,26.772157,28.011718,27.329629,25.415443,23.460411,
588.919000,27.310506,26.772157,28.011718,27.329629,25.904201,23.460411,
589.454000,27.427455,26.772157,27.896087,27.446506,25.415443,22.971652,
589.988000,27.427455,26.890022,27.896087,27.329629,25.415443,22.971652,
590.523000,27.427455,26.772157,28.011718,27.329629,25.415443,22.971652,
591.057000,27.427455,26.772157,28.011718,27.329629,25.415443,22.971652,
591.592000,27.310506,26.772157,28.011718,27.329629,25.415443,23.460411,
592.126000,27.427455,26.890022,27.896087,27.446506,25.415443,22.971652,
592.661000,27.427455,26.890022,28.011718,27.329629,25.415443,22.971652,
593.196000,27.310506,26.772157,28.011718,27.329629,25.415443,22.971652,
593.730000,27.427455,26.890022,28.127347,27.329629,25.415443,22.971652,
594.265000,27.310506,26.772157,27.896087,27.329629,25.415443,23.460411,
594.800000,27.310506,26.890022,28.011718,27.329629,25.415443,23.460411,
595.335000,27.427455,26.772157,28.011718,27.212753,25.415443,22.971652,
595.869000,27.427455,26.654293,28.011718,27.329629,25.415443,22.482894,
596.404000,27.310506,26.772157,28.011718,27.446506,25.415443,23.460411,
596.938000,27.427455,26.890022,27.896087,27.446506,25.415443,22.971652,
597.473000,27.427455,26.772157,28.011718,27.329629,25.415443,23.460411,
598.007000,27.310506,26.772157,28.011718,27.329629,25.415443,23.460411,
598.542000,27.310506,26.772157,28.011718,27.329629,25.415443,22.971652,
599.076000,27.427455,26.772157,27.896087,27.329629,25.415443,22.971652,
599.611000,27.427455,26.772157,27.896087,27.329629,25.415443,23.460411,
600.145000,27.427455,26.772157,28.011718,27.329629,25.415443,22.971652,
600.681000,27.310506,26.772157,28.011718,27.329629,25.415443,23.460411,
601.216000,27.427455,26.890022,28.011718,27.446506,25.415443,23.460411,
601.750000,27.427455,26.890022,27.896087,27.329629,25.415443,22.971652,
602.285000,27.427455,26.772157,28.011718,27.446506,24.926685,22.971652,
602.819000,27.427455,26.772157,28.011718,27.446506,25.415443,22.482894,
603.354000,27.427455,26.772157,28.011718,27.446506,25.904201,22.971652,
603.888000,27.427455,26.890022,28.011718,27.329629,25.415443,23.460411,
604.423000,27.427455,26.772157,28.011718,27.212753,25.415443,23.460411,
604.957000,27.427455,26.772157,28.011718,27.329629,25.415443,23.460411,
605.492000,27.310506,26.890022,27.896087,27.212753,25.415443,22.971652,
606.027000,27.427455,26.772157,28.011718,27.329629,25.415443,22.971652,
606.562000,27.427455,26.890022,28.011718,27.446506,25.415443,23.460411,
607.096000,27.427455,26.890022,28.011718,27.329629,25.904201,23.460411,
607.631000,27.427455,26.890022,27.896087,27.329629,25.904201,23.460411,
608.165000,27.310506,27.007884,28.011718,27.329629,25.904201,23.460411,
608.700000,27.427455,26.890022,28.011718,27.446506,25.904201,22.971652,
609.234000,27.544406,26.772157,28.011718,27.446506,25.415443,23.460411,
609.769000,27.310506,26.772157,27.896087,27.446506,25.415443,23.460411,
610.304000,27.544406,26.890022,28.011718,27.446506,25.904201,23.460411,
610.838000,27.427455,26.772157,28.127347,27.446506,25.904201,23.460411,
611.373000,27.310506,26.890022,28.011718,27.329629,25.415443,22.971652,
611.908000,27.427455,26.772157,28.011718,27.329629,25.904201,22.971652,
612.443000,27.427455,26.890022,28.011718,27.446506,25.415443,22.971652,
612.977000,27.427455,26.890022,28.127347,27.446506,25.904201,23.460411,
613.512000,27.427455,26.772157,27.896087,27.329629,25.904201,23.460411,
614.046000,27.427455,26.890022,28.011718,27.446506,25.904201,23.460411,
614.581000,27.427455,26.890022,27.896087,27.329629,25.415443,22.971652,
615.115000,27.427455,26.772157,28.011718,27.446506,25.415443,22.482894,
615.650000,27.310506,26.772157,28.011718,27.446506,25.904201,22.971652,
616.184000,27.310506,26.772157,28.011718,27.329629,25.415443,23.460411,
616.719000,27.427455,26.890022,28.011718,27.329629,25.415443,23.460411,
617.254000,27.310506,26.772157,28.011718,27.329629,25.415443,23.460411,
617.789000,27.427455,26.772157,28.011718,27.446506,25.415443,23.460411,
618.323000,27.427455,26.890022,28.011718,27.446506,25.415443,22.971652,
618.858000,27.427455,26.772157,28.011718,27.446506,25.415443,22.971652,
619.393000,27.427455,26.890022,28.011718,27.329629,25.415443,22.482894,
619.927000,27.427455,26.890022,28.011718,27.446506,25.904201,23.460411,
620.462000,27.427455,26.890022,28.011718,27.446506,25.904201,22.971652,
620.996000,27.427455,26.890022,28.011718,27.446506,25.415443,23.460411,
621.531000,27.427455,26.890022,28.011718,27.446506,25.415443,23.460411,
622.065000,27.427455,26.890022,28.011718,27.446506,25.415443,22.971652,
622.600000,27.310506,26.890022,28.011718,27.446506,25.415443,23.460411,
623.135000,27.427455,26.772157,27.896087,27.446506,25.415443,23.460411,
623.670000,27.427455,26.772157,28.011718,27.329629,25.415443,23.460411,
624.204000,27.427455,26.772157,28.011718,27.329629,25.904201,23.460411,
624.739000,27.427455,26.772157,28.011718,27.329629,25.415443,23.460411,
625.273000,27.427455,26.890022,28.011718,27.446506,24.926685,22.971652,
625.808000,27.427455,26.772157,28.127347,27.446506,25.415443,23.460411,
626.342000,27.544406,26.890022,28.011718,27.446506,25.415443,23.460411,
626.877000,27.427455,26.772157,27.896087,27.446506,25.415443,22.971652,
627.411000,27.427455,27.007884,28.011718,27.329629,24.926685,23.460411,
627.946000,27.427455,26.772157,28.127347,27.446506,25.904201,22.971652,
628.481000,27.427455,26.890022,27.896087,27.446506,25.415443,23.460411,
629.016000,27.544406,26.890022,28.011718,27.446506,25.415443,23.460411,
629.551000,27.427455,26.890022,28.127347,27.329629,25.415443,23.460411,
630.085000,27.427455,26.890022,28.127347,27.329629,25.415443,22.971652,
630.620000,27.427455,26.890022,28.011718,27.329629,25.415443,22.482894,
631.154000,27.427455,26.772157,28.127347,27.446506,25.415443,22.971652,
631.689000,27.427455,26.890022,28.011718,27.446506,25.415443,22.971652,
632.223000,27.427455,26.772157,28.011718,27.329629,25.415443,23.460411,
632.758000,27.427455,26.890022,28.011718,27.329629,25.415443,23.460411,
633.292000,27.427455,26.890022,28.011718,27.446506,25.415443,22.971652,
633.827000,27.427455,26.772157,28.011718,27.446506,25.415443,22.971652,
634.362000,27.310506,26.772157,28.127347,27.446506,25.415443,23.460411,
634.897000,27.427455,26.890022,28.011718,27.446506,25.415443,22.971652,
635.431000,27.427455,26.772157,28.011718,27.446506,25.415443,23.460411,
635.966000,27.427455,26.890022,28.127347,27.446506,25.904201,23.460411,
636.500000,27.427455,26.772157,28.127347,27.446506,25.415443,22.971652,
637.035000,27.427455,26.890022,28.011718,27.446506,25.415443,23.460411,
637.570000,27.427455,26.890022,28.011718,27.446506,25.415443,22.971652,
638.104000,27.427455,26.890022,28.127347,27.329629,25.415443,23.460411,
638.639000,27.427455,26.890022,28.011718,27.446506,25.904201,23.460411,
639.173000,27.310506,26.890022,28.011718,27.446506,25.415443,22.971652,
639.708000,27.427455,26.890022,28.011718,27.446506,25.415443,22.971652,
640.243000,27.427455,26.772157,28.011718,27.446506,25.415443,23.460411,
640.778000,27.427455,26.890022,28.011718,27.446506,25.415443,22.971652,
641.312000,27.427455,26.890022,28.011718,27.446506,25.415443,23.460411,
641.847000,27.427455,26.890022,28.127347,27.446506,25.415443,23.460411,
642.381000,27.544406,26.890022,28.011718,27.446506,25.415443,23.460411,
642.916000,27.544406,26.772157,28.011718,27.446506,25.904201,22.971652,
643.450000,27.427455,27.007884,28.011718,27.446506,25.904201,23.460411,
643.985000,27.427455,26.772157,28.011718,27.446506,25.904201,23.460411,
644.519000,27.427455,26.890022,28.011718,27.329629,25.415443,23.460411,
645.054000,27.427455,26.890022,28.011718,27.446506,25.415443,23.460411,
645.590000,27.427455,26.890022,28.011718,27.446506,24.926685,22.971652,
646.124000,27.427455,26.890022,28.127347,27.446506,25.904201,22.971652,
646.659000,27.427455,26.772157,28.011718,27.446506,25.415443,22.971652,
647.193000,27.427455,26.890022,28.011718,27.563385,25.415443,22.971652,
647.728000,27.427455,26.890022,28.011718,27.446506,25.904201,23.460411,
648.262000,27.544406,26.890022,28.127347,27.446506,25.415443,23.460411,
648.797000,27.427455,26.890022,28.011718,27.446506,25.415443,22.971652,
649.331000,27.310506,26.890022,28.011718,27.329629,24.926685,22.971652,
649.866000,27.427455,26.890022,28.011718,27.446506,25.904201,22.971652,
650.400000,27.544406,26.772157,28.011718,27.446506,25.415443,23.460411,
650.935000,27.544406,26.890022,28.127347,27.446506,25.415443,23.460411,
651.470000,27.427455,26.890022,28.127347,27.446506,25.904201,23.460411,
652.005000,27.427455,26.890022,28.011718,27.446506,25.415443,23.460411,
652.539000,27.427455,26.890022,28.127347,27.563385,25.415443,23.460411,
653.074000,27.427455,26.890022,28.011718,27.563385,25.415443,22.971652,
653.608000,27.427455,26.890022,28.127347,27.446506,25.415443,23.460411,
654.143000,27.544406,26.890022,28.127347,27.446506,25.415443,23.460411,
654.678000,27.427455,26.890022,28.127347,27.563385,25.904201,23.460411,
655.212000,27.544406,27.007884,28.127347,27.446506,25.904201,22.971652,
655.747000,27.427455,26.890022,28.127347,27.563385,25.415443,23.460411,
656.281000,27.427455,26.890022,28.011718,27.563385,25.904201,22.971652,
656.816000,27.427455,26.890022,28.127347,27.446506,25.415443,23.460411,
657.351000,27.427455,27.007884,28.127347,27.446506,25.415443,23.460411,
657.886000,27.427455,26.890022,28.127347,27.563385,25.415443,23.460411,
658.420000,27.427455,26.772157,28.011718,27.446506,25.415443,22.971652,
658.955000,27.427455,26.890022,28.127347,27.563385,25.415443,23.460411,
659.489000,27.427455,26.890022,28.127347,27.563385,25.415443,22.971652,
660.024000,27.544406,26.890022,28.127347,27.446506,25.415443,23.460411,
660.558000,27.427455,26.890022,28.127347,27.446506,25.415443,23.460411,
661.093000,27.544406,26.890022,28.127347,27.446506,25.415443,22.971652,
661.627000,27.427455,26.890022,28.127347,27.446506,25.415443,22.971652,
662.162000,27.427455,26.772157,28.127347,27.563385,25.415443,22.971652,
662.697000,27.544406,26.890022,28.011718,27.563385,25.415443,22.971652,
663.232000,27.427455,26.890022,28.011718,27.563385,25.904201,23.460411,
663.767000,27.427455,26.890022,28.127347,27.446506,25.415443,23.460411,
664.301000,27.427455,26.772157,28.011718,27.446506,25.415443,23.460411,
664.836000,27.427455,26.890022,28.011718,27.563385,25.415443,22.971652,
665.370000,27.427455,26.772157,28.127347,27.563385,25.415443,22.971652,
665.905000,27.427455,26.890022,28.127347,27.563385,25.415443,22.971652,
666.439000,27.427455,26.890022,28.011718,27.446506,25.415443,23.460411,
666.974000,27.427455,26.890022,28.011718,27.446506,25.415443,23.460411,
667.508000,27.427455,26.890022,28.011718,27.446506,25.415443,22.971652,
668.043000,27.427455,26.890022,28.011718,27.446506,25.415443,23.460411,
668.578000,27.544406,26.890022,28.011718,27.563385,25.415443,22.971652,
669.113000,27.427455,26.890022,28.011718,27.563385,25.415443,22.971652,
669.647000,27.427455,26.890022,28.127347,27.446506,25.415443,22.971652,
670.182000,27.427455,26.890022,28.011718,27.563385,25.904201,23.460411,
670.716000,27.427455,26.890022,28.011718,27.563385,25.415443,22.971652,
671.251000,27.427455,26.890022,28.011718,27.446506,25.904201,23.460411,
